Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
5.2,51.274022457442186,4.979612391819321,-43.47688598431769,47.61475743674368,4.834999184178623,-43.03558620453607,2.01144,2.20400556150667,3.65689472395257
5.3,51.274022457442186,4.979612391819321,-43.47688598431769,51.386498001259056,5.86851250689474,-43.504184433751504,0.792753,0.86864734762215,0.628401086795232
5.4,51.274022457442186,4.979612391819321,-43.47688598431769,49.837572404805144,6.735549026527954,-45.821993186965784,1.61856,1.7735131257369,1.54096559205165
5.5,51.274022457442186,4.979612391819321,-43.47688598431769,48.14137673802853,5.678402195752719,-42.09933188436064,1.67133,1.83133507095063,3.30167478888495
5.6,51.274022457442186,4.979612391819321,-43.47688598431769,51.36816029084923,5.686196006980893,-44.800597152172195,0.87349,0.957113718490465,0.259123267683238
5.7,51.274022457442186,4.979612391819321,-43.47688598431769,52.59637517360724,4.526371536637486,-42.72974632625448,1.4787,1.62026360408459,1.31540351148993
5.8,51.274022457442186,4.979612391819321,-43.47688598431769,48.66944210475435,7.04408550074448,-43.544881856296726,1.7794,1.94975117137224,2.97422282259225
5.9,51.274022457442186,4.979612391819321,-43.47688598431769,50.08749402507952,2.79736313969442,-45.91832832402885,2.56389,2.80934445923882,2.67297723502784
5.10,51.274022457442186,4.979612391819321,-43.47688598431769,50.26215031469056,3.5857315582572546,-44.93314016570344,2.10553,2.30710328417409,1.81704432207768
5.11,51.274022457442186,4.979612391819321,-43.47688598431769,48.70674351586601,10.66713412002046,-46.139469188728,2.74253,3.00508659099893,3.9487164334241
5.12,51.274022457442186,4.979612391819321,-43.47688598431769,52.77393820895041,9.65251360237418,-42.13414872984866,3.04196,3.33318257461363,4.150143493887
5.13,51.274022457442186,4.979612391819321,-43.47688598431769,51.21879491290012,10.381403870555806,-43.042214731551276,2.89193,3.16878942622598,4.01392353980406
5.14,51.274022457442186,4.979612391819321,-43.47688598431769,49.92867230257781,2.6260256166252827,-46.58051360386286,2.815,3.08449451917098,3.05528034243013
5.15,51.274022457442186,4.979612391819321,-43.47688598431769,47.599325388727955,6.004620709910702,-43.8509447269879,1.75715,1.92537106371627,3.71777274381028
5.16,51.274022457442186,4.979612391819321,-43.47688598431769,47.08580913093607,8.394638863662095,-47.92021214804103,2.64272,2.89572126312737,4.31727562094344
5.17,51.274022457442186,4.979612391819321,-43.47688598431769,47.80191729775329,9.817934582920962,-46.870269802554866,2.48951,2.72784367688147,4.09856740207707
5.18,51.274022457442186,4.979612391819321,-43.47688598431769,50.763166374144504,-2.786259693355553,-41.302954753069976,3.17737,3.48155607473474,4.77143640252291
5.19,51.274022457442186,4.979612391819321,-43.47688598431769,49.22817706424826,12.074945138302374,-44.99226594273682,3.14749,3.44881550768933,4.85950573900311
5.20,51.274022457442186,4.979612391819321,-43.47688598431769,49.53974260477921,-2.9258432435015913,-41.63351914158908,3.11697,3.41537367013157,5.22636802103592
5.21,51.274022457442186,4.979612391819321,-43.47688598431769,52.28089825939277,-4.435679375599689,-39.094252134217335,3.30006,3.61599182342287,5.41265737963196
5.22,51.274022457442186,4.979612391819321,-43.47688598431769,49.44998528492252,12.857672843790912,-46.94285392160009,2.72219,2.98279933752826,4.57371950823407
5.23,51.274022457442186,4.979612391819321,-43.47688598431769,47.21757530750575,14.091659890844932,-48.16006409737628,3.24857,3.55957241923385,6.11135780054918
5.24,51.274022457442186,4.979612391819321,-43.47688598431769,49.78711937646946,-3.7079350996959137,-41.693124783109695,3.32041,3.6382900342453,5.67735881629507
5.25,51.274022457442186,4.979612391819321,-43.47688598431769,50.58995844001612,-11.127994846151179,-38.97210956312747,4.01716,4.4017435178092,9.81100528473662
5.26,51.274022457442186,4.979612391819321,-43.47688598431769,52.213874021707966,-12.267963119913572,-37.70217797880733,3.95677,4.33557207055778,10.3611054031161
5.27,51.274022457442186,4.979612391819321,-43.47688598431769,50.18384722263154,-4.953394223333129,-40.92051166173243,3.32613,3.64455763944944,6.21992163418575
5.28,51.274022457442186,4.979612391819321,-43.47688598431769,48.67814961610705,-5.826313547315554,-39.62880542133791,3.60648,3.95174699591466,6.9128760483255
5.29,51.274022457442186,4.979612391819321,-43.47688598431769,47.11194515013776,16.510847732675803,-41.57496542713872,4.43865,4.86358493695143,9.90987750334606
5.30,51.274022457442186,4.979612391819321,-43.47688598431769,51.43344288616986,4.992135690125354,-43.40580940066676,0.706929,0.774606971915816,0.162802877845642
6.1,40.73044007492708,-44.325463190280914,36.70721061824512,42.78433235206995,-47.420748739489206,30.458683791980135,3.52638,3.86397860835317,3.66380824158779
